"iso3","year","lgb_score"
ESP,2015-01-01 00:00:00.000,9.130434782608695
ESP,2016-01-01 00:00:00.000,9.130434782608695
ESP,2017-01-01 00:00:00.000,9.130434782608695
ESP,2018-01-01 00:00:00.000,9.6
ESP,2019-01-01 00:00:00.000,9.6
ESP,2020-01-01 00:00:00.000,9.032258064516128
ESP,2021-01-01 00:00:00.000,9.35483870967742
EST,2012-01-01 00:00:00.000,7.391304347826086
EST,2013-01-01 00:00:00.000,7.391304347826086
EST,2014-01-01 00:00:00.000,7.391304347826086
EST,2015-01-01 00:00:00.000,7.826086956521738
EST,2016-01-01 00:00:00.000,7.826086956521738
EST,2017-01-01 00:00:00.000,8.26086956521739
EST,2018-01-01 00:00:00.000,8.0
EST,2019-01-01 00:00:00.000,8.0
EST,2020-01-01 00:00:00.000,6.774193548387097
EST,2021-01-01 00:00:00.000,6.451612903225807
ETH,2012-01-01 00:00:00.000,3.043478260869565
ETH,2013-01-01 00:00:00.000,3.043478260869565
ETH,2014-01-01 00:00:00.000,3.043478260869565
ETH,2015-01-01 00:00:00.000,3.043478260869565
ETH,2016-01-01 00:00:00.000,3.043478260869565
ETH,2017-01-01 00:00:00.000,3.043478260869565
ETH,2018-01-01 00:00:00.000,2.8
ETH,2019-01-01 00:00:00.000,2.8
ETH,2020-01-01 00:00:00.000,2.258064516129032
ETH,2021-01-01 00:00:00.000,2.2580645161290325
FIN,2012-01-01 00:00:00.000,7.826086956521738
FIN,2013-01-01 00:00:00.000,7.826086956521738
FIN,2014-01-01 00:00:00.000,7.826086956521738
FIN,2015-01-01 00:00:00.000,9.130434782608695
FIN,2016-01-01 00:00:00.000,9.130434782608695
FIN,2017-01-01 00:00:00.000,9.565217391304348
FIN,2018-01-01 00:00:00.000,9.6
FIN,2019-01-01 00:00:00.000,9.6
FIN,2020-01-01 00:00:00.000,8.064516129032258
FIN,2021-01-01 00:00:00.000,7.741935483870968
FJI,2012-01-01 00:00:00.000,5.217391304347825
FJI,2013-01-01 00:00:00.000,5.217391304347825
FJI,2014-01-01 00:00:00.000,5.652173913043478
FJI,2015-01-01 00:00:00.000,5.217391304347825
FJI,2016-01-01 00:00:00.000,5.217391304347825
FJI,2017-01-01 00:00:00.000,5.217391304347825
FJI,2018-01-01 00:00:00.000,4.8
FJI,2019-01-01 00:00:00.000,4.8
FJI,2020-01-01 00:00:00.000,5.161290322580645
FJI,2021-01-01 00:00:00.000,4.838709677419355
FRA,2012-01-01 00:00:00.000,8.26086956521739
FRA,2013-01-01 00:00:00.000,9.565217391304348
FRA,2014-01-01 00:00:00.000,9.565217391304348
FRA,2015-01-01 00:00:00.000,9.565217391304348
FRA,2016-01-01 00:00:00.000,9.565217391304348
FRA,2017-01-01 00:00:00.000,9.565217391304348
FRA,2018-01-01 00:00:00.000,9.6
FRA,2019-01-01 00:00:00.000,9.2
FRA,2020-01-01 00:00:00.000,7.741935483870968
FRA,2021-01-01 00:00:00.000,7.741935483870968
GAB,2012-01-01 00:00:00.000,5.217391304347825
GAB,2013-01-01 00:00:00.000,5.217391304347825
GAB,2014-01-01 00:00:00.000,5.217391304347825
GAB,2015-01-01 00:00:00.000,5.217391304347825
GAB,2016-01-01 00:00:00.000,5.217391304347825
GAB,2017-01-01 00:00:00.000,5.217391304347825
GAB,2018-01-01 00:00:00.000,5.2
GAB,2019-01-01 00:00:00.000,5.2
GAB,2020-01-01 00:00:00.000,4.193548387096774
GAB,2021-01-01 00:00:00.000,3.870967741935484
GBR,2012-01-01 00:00:00.000,8.695652173913043
GBR,2013-01-01 00:00:00.000,9.565217391304348
GBR,2014-01-01 00:00:00.000,9.565217391304348
GBR,2015-01-01 00:00:00.000,10.0
GBR,2016-01-01 00:00:00.000,10.0
GBR,2017-01-01 00:00:00.000,10.0
GBR,2018-01-01 00:00:00.000,9.6
GBR,2019-01-01 00:00:00.000,9.6
GBR,2020-01-01 00:00:00.000,9.032258064516128
GBR,2021-01-01 00:00:00.000,9.032258064516128
GEO,2012-01-01 00:00:00.000,5.217391304347825
GEO,2013-01-01 00:00:00.000,5.217391304347825
GEO,2014-01-01 00:00:00.000,5.217391304347825
GEO,2015-01-01 00:00:00.000,4.782608695652174
GEO,2016-01-01 00:00:00.000,4.782608695652174
GEO,2017-01-01 00:00:00.000,4.782608695652174
GEO,2018-01-01 00:00:00.000,5.2
GEO,2019-01-01 00:00:00.000,5.2
GEO,2020-01-01 00:00:00.000,4.193548387096774
GEO,2021-01-01 00:00:00.000,4.193548387096774
GHA,2012-01-01 00:00:00.000,3.478260869565217
GHA,2013-01-01 00:00:00.000,3.478260869565217
GHA,2014-01-01 00:00:00.000,3.478260869565217
GHA,2015-01-01 00:00:00.000,3.478260869565217
GHA,2016-01-01 00:00:00.000,3.478260869565217
GHA,2017-01-01 00:00:00.000,3.478260869565217
GHA,2018-01-01 00:00:00.000,3.1999999999999997
GHA,2019-01-01 00:00:00.000,3.1999999999999997
GHA,2020-01-01 00:00:00.000,2.5806451612903225
GHA,2021-01-01 00:00:00.000,2.2580645161290325
GMB,2012-01-01 00:00:00.000,3.478260869565217
GMB,2013-01-01 00:00:00.000,3.478260869565217
GMB,2014-01-01 00:00:00.000,3.478260869565217
GMB,2015-01-01 00:00:00.000,3.478260869565217
GMB,2016-01-01 00:00:00.000,3.478260869565217
GMB,2017-01-01 00:00:00.000,3.043478260869565
GMB,2018-01-01 00:00:00.000,2.8
GMB,2019-01-01 00:00:00.000,2.8
GMB,2020-01-01 00:00:00.000,2.258064516129032
GMB,2021-01-01 00:00:00.000,1.935483870967742
GNB,2012-01-01 00:00:00.000,5.652173913043478
GNB,2013-01-01 00:00:00.000,5.652173913043478
GNB,2014-01-01 00:00:00.000,5.652173913043478
GNB,2015-01-01 00:00:00.000,5.652173913043478
GNB,2016-01-01 00:00:00.000,5.652173913043478
GNB,2017-01-01 00:00:00.000,5.652173913043478
GNB,2018-01-01 00:00:00.000,5.6
GNB,2019-01-01 00:00:00.000,5.6
GNB,2020-01-01 00:00:00.000,4.516129032258064
GNB,2021-01-01 00:00:00.000,3.870967741935484
GNQ,2012-01-01 00:00:00.000,4.3478260869565215
GNQ,2013-01-01 00:00:00.000,4.3478260869565215
GNQ,2014-01-01 00:00:00.000,4.3478260869565215
GNQ,2015-01-01 00:00:00.000,4.3478260869565215
GNQ,2016-01-01 00:00:00.000,4.3478260869565215
GNQ,2017-01-01 00:00:00.000,4.3478260869565215
GNQ,2018-01-01 00:00:00.000,4.0
GNQ,2019-01-01 00:00:00.000,4.0
GNQ,2020-01-01 00:00:00.000,3.225806451612903
GNQ,2021-01-01 00:00:00.000,3.2258064516129035
GRC,2012-01-01 00:00:00.000,6.08695652173913
GRC,2013-01-01 00:00:00.000,5.652173913043478
GRC,2014-01-01 00:00:00.000,5.652173913043478
GRC,2015-01-01 00:00:00.000,6.08695652173913
GRC,2016-01-01 00:00:00.000,6.521739130434782
GRC,2017-01-01 00:00:00.000,6.521739130434782
GRC,2018-01-01 00:00:00.000,6.8
GRC,2019-01-01 00:00:00.000,6.4
GRC,2020-01-01 00:00:00.000,5.483870967741935
GRC,2021-01-01 00:00:00.000,6.129032258064516
GRD,2012-01-01 00:00:00.000,4.782608695652174
GRD,2013-01-01 00:00:00.000,4.782608695652174
GRD,2014-01-01 00:00:00.000,4.782608695652174
GRD,2015-01-01 00:00:00.000,3.913043478260869
GRD,2016-01-01 00:00:00.000,3.913043478260869
GRD,2017-01-01 00:00:00.000,3.913043478260869
GRD,2018-01-01 00:00:00.000,3.5999999999999996
GRD,2019-01-01 00:00:00.000,3.5999999999999996
GRD,2020-01-01 00:00:00.000,2.903225806451613
GRD,2021-01-01 00:00:00.000,2.903225806451613
GTM,2012-01-01 00:00:00.000,4.782608695652174
GTM,2013-01-01 00:00:00.000,4.782608695652174
GTM,2014-01-01 00:00:00.000,4.782608695652174
GTM,2015-01-01 00:00:00.000,4.3478260869565215
GTM,2016-01-01 00:00:00.000,4.3478260869565215
GTM,2017-01-01 00:00:00.000,4.3478260869565215
GTM,2018-01-01 00:00:00.000,4.0
GTM,2019-01-01 00:00:00.000,4.0
GTM,2020-01-01 00:00:00.000,3.225806451612903
GTM,2021-01-01 00:00:00.000,2.903225806451613
GUY,2012-01-01 00:00:00.000,2.1739130434782603
GUY,2013-01-01 00:00:00.000,2.1739130434782603
GUY,2014-01-01 00:00:00.000,2.1739130434782603
GUY,2015-01-01 00:00:00.000,2.1739130434782603
GUY,2016-01-01 00:00:00.000,2.1739130434782603
GUY,2017-01-01 00:00:00.000,2.1739130434782603
GUY,2018-01-01 00:00:00.000,2.4
GUY,2019-01-01 00:00:00.000,3.5999999999999996
GUY,2020-01-01 00:00:00.000,2.903225806451613
GUY,2021-01-01 00:00:00.000,2.580645161290323
HND,2012-01-01 00:00:00.000,4.3478260869565215
HND,2013-01-01 00:00:00.000,4.3478260869565215
HND,2014-01-01 00:00:00.000,4.3478260869565215
HND,2015-01-01 00:00:00.000,4.782608695652174
HND,2016-01-01 00:00:00.000,4.782608695652174
HND,2017-01-01 00:00:00.000,5.217391304347825
HND,2018-01-01 00:00:00.000,5.2
HND,2019-01-01 00:00:00.000,5.2
HND,2020-01-01 00:00:00.000,4.193548387096774
HND,2021-01-01 00:00:00.000,3.548387096774194
HRV,2012-01-01 00:00:00.000,6.521739130434782
HRV,2013-01-01 00:00:00.000,6.521739130434782
HRV,2014-01-01 00:00:00.000,6.521739130434782
HRV,2015-01-01 00:00:00.000,6.521739130434782
HRV,2016-01-01 00:00:00.000,6.521739130434782
HRV,2017-01-01 00:00:00.000,6.521739130434782
HRV,2018-01-01 00:00:00.000,6.8
HRV,2019-01-01 00:00:00.000,6.8
HRV,2020-01-01 00:00:00.000,5.806451612903226
HRV,2021-01-01 00:00:00.000,5.806451612903226
HTI,2012-01-01 00:00:00.000,3.913043478260869
HTI,2013-01-01 00:00:00.000,3.913043478260869
HTI,2014-01-01 00:00:00.000,3.913043478260869
HTI,2015-01-01 00:00:00.000,3.913043478260869
HTI,2016-01-01 00:00:00.000,3.913043478260869
HTI,2017-01-01 00:00:00.000,3.478260869565217
HTI,2018-01-01 00:00:00.000,2.8
HTI,2019-01-01 00:00:00.000,2.8
HTI,2020-01-01 00:00:00.000,2.258064516129032
HTI,2021-01-01 00:00:00.000,1.935483870967742
HUN,2012-01-01 00:00:00.000,6.08695652173913
HUN,2013-01-01 00:00:00.000,6.521739130434782
HUN,2014-01-01 00:00:00.000,6.521739130434782
HUN,2015-01-01 00:00:00.000,7.391304347826086
HUN,2016-01-01 00:00:00.000,6.956521739130435
HUN,2017-01-01 00:00:00.000,6.956521739130435
HUN,2018-01-01 00:00:00.000,6.4
HUN,2019-01-01 00:00:00.000,6.4
HUN,2020-01-01 00:00:00.000,5.806451612903226
HUN,2021-01-01 00:00:00.000,4.838709677419355
IDN,2012-01-01 00:00:00.000,4.3478260869565215
IDN,2013-01-01 00:00:00.000,4.3478260869565215
IDN,2014-01-01 00:00:00.000,4.3478260869565215
IDN,2015-01-01 00:00:00.000,4.782608695652174
IDN,2016-01-01 00:00:00.000,4.782608695652174
IDN,2017-01-01 00:00:00.000,4.782608695652174
IDN,2018-01-01 00:00:00.000,4.8
IDN,2019-01-01 00:00:00.000,4.4
IDN,2020-01-01 00:00:00.000,3.5483870967741935
IDN,2021-01-01 00:00:00.000,2.903225806451613
IND,2012-01-01 00:00:00.000,4.782608695652174
IND,2013-01-01 00:00:00.000,4.782608695652174
IND,2014-01-01 00:00:00.000,4.782608695652174
IND,2015-01-01 00:00:00.000,4.3478260869565215
IND,2016-01-01 00:00:00.000,4.3478260869565215
IND,2017-01-01 00:00:00.000,3.913043478260869
IND,2018-01-01 00:00:00.000,4.8
IND,2019-01-01 00:00:00.000,6.4
IND,2020-01-01 00:00:00.000,6.129032258064516
IND,2021-01-01 00:00:00.000,6.129032258064516
IRL,2012-01-01 00:00:00.000,7.391304347826086
IRL,2013-01-01 00:00:00.000,7.391304347826086
IRL,2014-01-01 00:00:00.000,7.391304347826086
IRL,2015-01-01 00:00:00.000,7.826086956521738
IRL,2016-01-01 00:00:00.000,9.130434782608695
IRL,2017-01-01 00:00:00.000,9.565217391304348
IRL,2018-01-01 00:00:00.000,9.2
IRL,2019-01-01 00:00:00.000,9.2
IRL,2020-01-01 00:00:00.000,7.741935483870968
IRL,2021-01-01 00:00:00.000,8.064516129032258
IRN,2012-01-01 00:00:00.000,0.43478260869565144
IRN,2013-01-01 00:00:00.000,0.43478260869565144
IRN,2014-01-01 00:00:00.000,0.43478260869565144
IRN,2015-01-01 00:00:00.000,0.43478260869565144
IRN,2016-01-01 00:00:00.000,0.43478260869565144
IRN,2017-01-01 00:00:00.000,0.43478260869565144
IRN,2018-01-01 00:00:00.000,0.39999999999999947
IRN,2019-01-01 00:00:00.000,0.39999999999999947
IRN,2020-01-01 00:00:00.000,0.32258064516129004
IRN,2021-01-01 00:00:00.000,0.3225806451612909
IRQ,2012-01-01 00:00:00.000,3.043478260869565
IRQ,2013-01-01 00:00:00.000,3.043478260869565
IRQ,2014-01-01 00:00:00.000,3.043478260869565
IRQ,2015-01-01 00:00:00.000,3.043478260869565
IRQ,2016-01-01 00:00:00.000,3.043478260869565
IRQ,2017-01-01 00:00:00.000,3.043478260869565
IRQ,2018-01-01 00:00:00.000,2.8
IRQ,2019-01-01 00:00:00.000,3.1999999999999997
IRQ,2020-01-01 00:00:00.000,2.258064516129032
IRQ,2021-01-01 00:00:00.000,1.935483870967742
ISL,2012-01-01 00:00:00.000,9.130434782608695
ISL,2013-01-01 00:00:00.000,9.130434782608695
ISL,2014-01-01 00:00:00.000,9.130434782608695
ISL,2015-01-01 00:00:00.000,9.130434782608695
ISL,2016-01-01 00:00:00.000,9.565217391304348
ISL,2017-01-01 00:00:00.000,9.565217391304348
ISL,2018-01-01 00:00:00.000,9.6
ISL,2019-01-01 00:00:00.000,9.6
ISL,2020-01-01 00:00:00.000,8.709677419354838
ISL,2021-01-01 00:00:00.000,8.70967741935484
ISR,2012-01-01 00:00:00.000,6.956521739130435
ISR,2013-01-01 00:00:00.000,6.956521739130435
ISR,2014-01-01 00:00:00.000,6.956521739130435
ISR,2015-01-01 00:00:00.000,7.826086956521738
ISR,2016-01-01 00:00:00.000,7.826086956521738
ISR,2017-01-01 00:00:00.000,8.26086956521739
ISR,2018-01-01 00:00:00.000,8.8
ISR,2019-01-01 00:00:00.000,8.8
ISR,2020-01-01 00:00:00.000,7.741935483870968
ISR,2021-01-01 00:00:00.000,7.096774193548387
ITA,2012-01-01 00:00:00.000,6.521739130434782
ITA,2013-01-01 00:00:00.000,6.521739130434782
ITA,2014-01-01 00:00:00.000,6.521739130434782
ITA,2015-01-01 00:00:00.000,6.08695652173913
ITA,2016-01-01 00:00:00.000,6.521739130434782
ITA,2017-01-01 00:00:00.000,6.521739130434782
ITA,2018-01-01 00:00:00.000,7.2
ITA,2019-01-01 00:00:00.000,7.2
ITA,2020-01-01 00:00:00.000,6.451612903225806
ITA,2021-01-01 00:00:00.000,5.806451612903226
JAM,2012-01-01 00:00:00.000,1.304347826086956
JAM,2013-01-01 00:00:00.000,1.304347826086956
JAM,2014-01-01 00:00:00.000,1.304347826086956
JAM,2015-01-01 00:00:00.000,2.1739130434782603
JAM,2016-01-01 00:00:00.000,2.1739130434782603
JAM,2017-01-01 00:00:00.000,2.1739130434782603
JAM,2018-01-01 00:00:00.000,2.4
JAM,2019-01-01 00:00:00.000,2.8
JAM,2020-01-01 00:00:00.000,2.258064516129032
JAM,2021-01-01 00:00:00.000,1.935483870967742
JOR,2012-01-01 00:00:00.000,1.304347826086956
JOR,2013-01-01 00:00:00.000,1.304347826086956
JOR,2014-01-01 00:00:00.000,1.304347826086956
JOR,2015-01-01 00:00:00.000,2.6086956521739126
JOR,2016-01-01 00:00:00.000,2.6086956521739126
JOR,2017-01-01 00:00:00.000,2.6086956521739126
JOR,2018-01-01 00:00:00.000,4.0
JOR,2019-01-01 00:00:00.000,4.0
JOR,2020-01-01 00:00:00.000,3.225806451612903
JOR,2021-01-01 00:00:00.000,3.870967741935484
JPN,2012-01-01 00:00:00.000,5.652173913043478
JPN,2013-01-01 00:00:00.000,5.652173913043478
JPN,2014-01-01 00:00:00.000,5.652173913043478
JPN,2015-01-01 00:00:00.000,6.08695652173913
JPN,2016-01-01 00:00:00.000,6.08695652173913
JPN,2017-01-01 00:00:00.000,6.08695652173913
JPN,2018-01-01 00:00:00.000,6.4
JPN,2019-01-01 00:00:00.000,6.0
JPN,2020-01-01 00:00:00.000,5.161290322580645
JPN,2021-01-01 00:00:00.000,5.161290322580645
KAZ,2012-01-01 00:00:00.000,5.652173913043478
KAZ,2013-01-01 00:00:00.000,5.652173913043478
KAZ,2014-01-01 00:00:00.000,5.652173913043478
KAZ,2015-01-01 00:00:00.000,5.652173913043478
KAZ,2016-01-01 00:00:00.000,5.652173913043478
KAZ,2017-01-01 00:00:00.000,5.652173913043478
KAZ,2018-01-01 00:00:00.000,5.6
KAZ,2019-01-01 00:00:00.000,5.6
KAZ,2020-01-01 00:00:00.000,4.516129032258064
KAZ,2021-01-01 00:00:00.000,4.516129032258065
KEN,2012-01-01 00:00:00.000,4.3478260869565215
KEN,2013-01-01 00:00:00.000,4.3478260869565215
KEN,2014-01-01 00:00:00.000,4.3478260869565215
KEN,2015-01-01 00:00:00.000,3.913043478260869
KEN,2016-01-01 00:00:00.000,3.478260869565217
KEN,2017-01-01 00:00:00.000,3.478260869565217
KEN,2018-01-01 00:00:00.000,3.1999999999999997
KEN,2019-01-01 00:00:00.000,3.1999999999999997
KEN,2020-01-01 00:00:00.000,3.5483870967741935
KEN,2021-01-01 00:00:00.000,2.580645161290323
KGZ,2012-01-01 00:00:00.000,5.217391304347825
KGZ,2013-01-01 00:00:00.000,5.217391304347825
KGZ,2014-01-01 00:00:00.000,5.217391304347825
KGZ,2015-01-01 00:00:00.000,4.782608695652174
KGZ,2016-01-01 00:00:00.000,4.782608695652174
KGZ,2017-01-01 00:00:00.000,4.782608695652174
KGZ,2018-01-01 00:00:00.000,5.2
KGZ,2019-01-01 00:00:00.000,5.2
KGZ,2020-01-01 00:00:00.000,4.193548387096774
KGZ,2021-01-01 00:00:00.000,3.870967741935484
KHM,2012-01-01 00:00:00.000,6.521739130434782
KHM,2013-01-01 00:00:00.000,6.521739130434782
KHM,2014-01-01 00:00:00.000,6.521739130434782
KHM,2015-01-01 00:00:00.000,6.08695652173913
KHM,2016-01-01 00:00:00.000,6.08695652173913
KHM,2017-01-01 00:00:00.000,6.08695652173913
KHM,2018-01-01 00:00:00.000,6.4
KHM,2019-01-01 00:00:00.000,6.4
KHM,2020-01-01 00:00:00.000,5.161290322580645
KHM,2021-01-01 00:00:00.000,4.193548387096774
KNA,2012-01-01 00:00:00.000,4.3478260869565215
KNA,2013-01-01 00:00:00.000,4.3478260869565215
KNA,2014-01-01 00:00:00.000,4.3478260869565215
KOR,2012-01-01 00:00:00.000,4.782608695652174
KOR,2013-01-01 00:00:00.000,4.782608695652174
KOR,2014-01-01 00:00:00.000,4.782608695652174
KOR,2015-01-01 00:00:00.000,4.3478260869565215
KOR,2016-01-01 00:00:00.000,4.3478260869565215
KOR,2017-01-01 00:00:00.000,4.3478260869565215
KOR,2018-01-01 00:00:00.000,4.0
KOR,2019-01-01 00:00:00.000,4.0
KOR,2020-01-01 00:00:00.000,5.483870967741935
KOR,2021-01-01 00:00:00.000,4.838709677419355
KWT,2012-01-01 00:00:00.000,3.043478260869565
KWT,2013-01-01 00:00:00.000,3.043478260869565
KWT,2014-01-01 00:00:00.000,3.043478260869565
KWT,2015-01-01 00:00:00.000,3.043478260869565
KWT,2016-01-01 00:00:00.000,3.043478260869565
KWT,2017-01-01 00:00:00.000,3.043478260869565
KWT,2018-01-01 00:00:00.000,2.4
KWT,2019-01-01 00:00:00.000,2.4
KWT,2020-01-01 00:00:00.000,1.935483870967742
KWT,2021-01-01 00:00:00.000,1.612903225806452
LAO,2012-01-01 00:00:00.000,5.652173913043478
LAO,2013-01-01 00:00:00.000,5.652173913043478
LAO,2014-01-01 00:00:00.000,5.652173913043478
LAO,2015-01-01 00:00:00.000,5.652173913043478
LAO,2016-01-01 00:00:00.000,5.652173913043478
LAO,2017-01-01 00:00:00.000,5.652173913043478
LAO,2018-01-01 00:00:00.000,5.6
LAO,2019-01-01 00:00:00.000,5.6
LAO,2020-01-01 00:00:00.000,4.838709677419355
LAO,2021-01-01 00:00:00.000,4.516129032258065
LBN,2012-01-01 00:00:00.000,4.782608695652174
LBN,2013-01-01 00:00:00.000,4.782608695652174
LBN,2014-01-01 00:00:00.000,4.782608695652174
LBN,2015-01-01 00:00:00.000,4.3478260869565215
LBN,2016-01-01 00:00:00.000,4.3478260869565215
LBN,2017-01-01 00:00:00.000,4.3478260869565215
LBN,2018-01-01 00:00:00.000,4.8
LBN,2019-01-01 00:00:00.000,4.4
LBN,2020-01-01 00:00:00.000,3.5483870967741935
LBN,2021-01-01 00:00:00.000,3.548387096774194
LBR,2012-01-01 00:00:00.000,3.478260869565217
LBR,2013-01-01 00:00:00.000,3.478260869565217
LBR,2014-01-01 00:00:00.000,3.478260869565217
LBR,2015-01-01 00:00:00.000,3.478260869565217
LBR,2016-01-01 00:00:00.000,3.478260869565217
LBR,2017-01-01 00:00:00.000,3.478260869565217
LBR,2018-01-01 00:00:00.000,3.1999999999999997
LBR,2019-01-01 00:00:00.000,3.1999999999999997
LBR,2020-01-01 00:00:00.000,2.5806451612903225
LBR,2021-01-01 00:00:00.000,2.2580645161290325
LBY,2012-01-01 00:00:00.000,2.1739130434782603
LBY,2013-01-01 00:00:00.000,2.1739130434782603
LBY,2014-01-01 00:00:00.000,2.1739130434782603
LBY,2015-01-01 00:00:00.000,2.1739130434782603
LBY,2016-01-01 00:00:00.000,2.1739130434782603
LBY,2017-01-01 00:00:00.000,2.1739130434782603
LBY,2018-01-01 00:00:00.000,2.0
LBY,2019-01-01 00:00:00.000,1.5999999999999996
LBY,2020-01-01 00:00:00.000,1.290322580645161
LBY,2021-01-01 00:00:00.000,1.290322580645162
LIE,2012-01-01 00:00:00.000,6.956521739130435
LIE,2013-01-01 00:00:00.000,6.956521739130435
LIE,2014-01-01 00:00:00.000,6.956521739130435
LIE,2015-01-01 00:00:00.000,6.956521739130435
LIE,2016-01-01 00:00:00.000,6.956521739130435
LIE,2017-01-01 00:00:00.000,6.956521739130435
LIE,2018-01-01 00:00:00.000,6.8
LIE,2019-01-01 00:00:00.000,7.6
LIE,2020-01-01 00:00:00.000,6.451612903225806
LIE,2021-01-01 00:00:00.000,5.806451612903226
LKA,2012-01-01 00:00:00.000,4.782608695652174
LKA,2013-01-01 00:00:00.000,4.782608695652174
LKA,2014-01-01 00:00:00.000,4.782608695652174
LKA,2015-01-01 00:00:00.000,4.3478260869565215
LKA,2016-01-01 00:00:00.000,4.3478260869565215
LKA,2017-01-01 00:00:00.000,3.913043478260869
LKA,2018-01-01 00:00:00.000,4.4
LKA,2019-01-01 00:00:00.000,4.4
LKA,2020-01-01 00:00:00.000,3.870967741935484
LKA,2021-01-01 00:00:00.000,4.193548387096774
LSO,2020-01-01 00:00:00.000,5.161290322580645
LSO,2021-01-01 00:00:00.000,4.516129032258065
LTU,2012-01-01 00:00:00.000,4.782608695652174
LTU,2013-01-01 00:00:00.000,4.782608695652174
LTU,2014-01-01 00:00:00.000,4.782608695652174
LTU,2015-01-01 00:00:00.000,5.652173913043478
LTU,2016-01-01 00:00:00.000,5.652173913043478
LTU,2017-01-01 00:00:00.000,6.08695652173913
LTU,2018-01-01 00:00:00.000,6.8
LTU,2019-01-01 00:00:00.000,6.4
LTU,2020-01-01 00:00:00.000,5.161290322580645
LTU,2021-01-01 00:00:00.000,4.516129032258065
LUX,2012-01-01 00:00:00.000,7.826086956521738
LUX,2013-01-01 00:00:00.000,7.826086956521738
LUX,2014-01-01 00:00:00.000,7.826086956521738
LUX,2015-01-01 00:00:00.000,9.130434782608695
LUX,2016-01-01 00:00:00.000,9.130434782608695
LUX,2017-01-01 00:00:00.000,9.130434782608695
LUX,2018-01-01 00:00:00.000,9.2
LUX,2019-01-01 00:00:00.000,9.6
LUX,2020-01-01 00:00:00.000,8.064516129032258
LUX,2021-01-01 00:00:00.000,7.741935483870968
LVA,2012-01-01 00:00:00.000,5.652173913043478
LVA,2013-01-01 00:00:00.000,5.652173913043478
LVA,2014-01-01 00:00:00.000,5.652173913043478
LVA,2015-01-01 00:00:00.000,6.08695652173913
LVA,2016-01-01 00:00:00.000,6.08695652173913
LVA,2017-01-01 00:00:00.000,6.08695652173913
LVA,2018-01-01 00:00:00.000,6.0
LVA,2019-01-01 00:00:00.000,6.0
LVA,2020-01-01 00:00:00.000,4.838709677419355
LVA,2021-01-01 00:00:00.000,4.516129032258065
MAR,2012-01-01 00:00:00.000,3.913043478260869
MAR,2013-01-01 00:00:00.000,3.913043478260869
MAR,2014-01-01 00:00:00.000,3.913043478260869
MAR,2015-01-01 00:00:00.000,3.913043478260869
MAR,2016-01-01 00:00:00.000,3.913043478260869
MAR,2017-01-01 00:00:00.000,3.478260869565217
MAR,2018-01-01 00:00:00.000,2.8
MAR,2019-01-01 00:00:00.000,2.8
MAR,2020-01-01 00:00:00.000,2.258064516129032
MAR,2021-01-01 00:00:00.000,1.935483870967742
MCO,2012-01-01 00:00:00.000,5.652173913043478
MCO,2013-01-01 00:00:00.000,5.652173913043478
MCO,2014-01-01 00:00:00.000,5.652173913043478
MCO,2015-01-01 00:00:00.000,5.652173913043478
MCO,2016-01-01 00:00:00.000,5.652173913043478
MCO,2017-01-01 00:00:00.000,5.652173913043478
MCO,2018-01-01 00:00:00.000,5.6
MCO,2019-01-01 00:00:00.000,6.0
MCO,2020-01-01 00:00:00.000,4.838709677419355
MCO,2021-01-01 00:00:00.000,4.838709677419355
MDA,2012-01-01 00:00:00.000,5.652173913043478
MDA,2013-01-01 00:00:00.000,5.652173913043478
MDA,2014-01-01 00:00:00.000,5.652173913043478
MDA,2015-01-01 00:00:00.000,5.652173913043478
MDA,2016-01-01 00:00:00.000,5.652173913043478
MDA,2017-01-01 00:00:00.000,5.652173913043478
MDA,2018-01-01 00:00:00.000,5.6
MDA,2019-01-01 00:00:00.000,5.6
MDA,2020-01-01 00:00:00.000,4.516129032258064
MDA,2021-01-01 00:00:00.000,4.193548387096774
MDG,2012-01-01 00:00:00.000,3.913043478260869
MDG,2013-01-01 00:00:00.000,3.913043478260869
MDG,2014-01-01 00:00:00.000,3.913043478260869
MDG,2015-01-01 00:00:00.000,3.913043478260869
MDG,2016-01-01 00:00:00.000,3.913043478260869
MDG,2017-01-01 00:00:00.000,3.913043478260869
MDG,2018-01-01 00:00:00.000,4.0
MDG,2019-01-01 00:00:00.000,4.0
MDG,2020-01-01 00:00:00.000,3.225806451612903
MDG,2021-01-01 00:00:00.000,2.903225806451613
MDV,2012-01-01 00:00:00.000,3.043478260869565
MDV,2013-01-01 00:00:00.000,3.043478260869565
MDV,2014-01-01 00:00:00.000,3.043478260869565
MDV,2015-01-01 00:00:00.000,3.043478260869565
MDV,2016-01-01 00:00:00.000,3.043478260869565
MDV,2017-01-01 00:00:00.000,3.043478260869565
MDV,2018-01-01 00:00:00.000,2.8
MDV,2019-01-01 00:00:00.000,2.8
MDV,2020-01-01 00:00:00.000,2.258064516129032
MDV,2021-01-01 00:00:00.000,2.2580645161290325
MEX,2012-01-01 00:00:00.000,6.08695652173913
MEX,2013-01-01 00:00:00.000,6.08695652173913
MEX,2014-01-01 00:00:00.000,6.08695652173913
MEX,2015-01-01 00:00:00.000,6.08695652173913
MEX,2016-01-01 00:00:00.000,6.956521739130435
MEX,2017-01-01 00:00:00.000,6.956521739130435
