"iso3","year","africa","americas","east_asia_and_the_pacific","europe","middle_east","other_not_classified","south_asia","total","of_which,_nationals_residing_abroad"
KNA,2018-01-01 00:00:00.000,,111.0,,11.0,,3.0,,125.0,
KNA,2019-01-01 00:00:00.000,,106.0,,12.0,,3.0,,120.0,
KNA,2020-01-01 00:00:00.000,,26.0,,3.0,,1.0,,30.0,
KNA,2021-01-01 00:00:00.000,,18.0,,2.0,,1.0,,20.0,
LCA,2012-01-01 00:00:00.000,,212.0,,93.0,,1.0,,307.0,
LCA,2013-01-01 00:00:00.000,,229.0,,89.0,,1.0,,319.0,
LCA,2014-01-01 00:00:00.000,,241.0,,94.0,,3.0,,338.0,
LCA,2015-01-01 00:00:00.000,,256.0,,86.0,,3.0,,345.0,
LCA,2016-01-01 00:00:00.000,,264.0,,80.0,,3.0,,348.0,
LCA,2017-01-01 00:00:00.000,,290.0,,93.0,,4.0,,386.0,
LCA,2018-01-01 00:00:00.000,,295.0,,96.0,,4.0,,395.0,
LCA,2019-01-01 00:00:00.000,,318.0,,101.0,,4.0,,424.0,
LCA,2020-01-01 00:00:00.000,,96.0,,34.0,,1.0,,131.0,
LCA,2021-01-01 00:00:00.000,,163.0,,35.0,,1.0,,199.0,
VCT,2012-01-01 00:00:00.000,,53.0,,20.0,,1.0,,74.0,
VCT,2013-01-01 00:00:00.000,,50.0,,20.0,,1.0,,72.0,
VCT,2014-01-01 00:00:00.000,,49.0,,21.0,,1.0,,71.0,
VCT,2015-01-01 00:00:00.000,,53.0,,22.0,,1.0,,75.0,
VCT,2016-01-01 00:00:00.000,,56.0,,21.0,,1.0,,79.0,
VCT,2017-01-01 00:00:00.000,,58.0,,17.0,,1.0,,76.0,
VCT,2018-01-01 00:00:00.000,,61.0,,18.0,,2.0,,80.0,
VCT,2019-01-01 00:00:00.000,,64.0,,19.0,,2.0,,84.0,
VCT,2020-01-01 00:00:00.000,,18.0,,8.0,,2.0,,27.0,
VCT,2021-01-01 00:00:00.000,,16.0,,7.0,,2.0,,24.0,
WSM,2012-01-01 00:00:00.000,,8.0,123.0,3.0,,1.0,,135.0,
WSM,2013-01-01 00:00:00.000,,8.0,112.0,3.0,,2.0,,125.0,
WSM,2014-01-01 00:00:00.000,,9.0,117.0,4.0,,3.0,,132.0,
WSM,2015-01-01 00:00:00.000,,11.0,119.0,4.0,,5.0,,139.0,
WSM,2016-01-01 00:00:00.000,,11.0,128.0,5.0,,1.0,,146.0,
WSM,2017-01-01 00:00:00.000,,11.0,139.0,5.0,,2.0,,158.0,
WSM,2018-01-01 00:00:00.000,,14.0,149.0,7.0,,2.0,,172.0,
WSM,2019-01-01 00:00:00.000,,14.0,158.0,7.0,,2.0,,181.0,
WSM,2020-01-01 00:00:00.000,,2.0,22.0,1.0,,0.0,,24.0,
WSM,2021-01-01 00:00:00.000,,2.0,22.0,1.0,,0.0,,24.0,
SMR,2012-01-01 00:00:00.000,,18.0,22.0,1828.0,,1.0,,1869.0,
SMR,2013-01-01 00:00:00.000,,17.0,22.0,1865.0,,1.0,,1905.0,
SMR,2014-01-01 00:00:00.000,,26.0,22.0,1954.0,,3.6666666666666665,,2004.0,
SMR,2015-01-01 00:00:00.000,,16.0,26.0,1845.0,,6.333333333333333,,1888.0,
SMR,2016-01-01 00:00:00.000,,21.0,38.0,1931.0,,9.0,,2000.0,
SMR,2017-01-01 00:00:00.000,,18.0,31.0,1880.0,,8.0,,1937.0,
SMR,2018-01-01 00:00:00.000,,16.0,29.0,1822.0,,6.0,,1874.0,
SMR,2019-01-01 00:00:00.000,,12.0,29.0,1858.0,,5.0,,1904.0,
SMR,2020-01-01 00:00:00.000,,1.0,3.0,1008.0,,3.0,,1015.0,
SMR,2021-01-01 00:00:00.000,,2.0,3.0,1350.0,,3.0,,1354.0,
STP,2012-01-01 00:00:00.000,,,,,,,,,
STP,2013-01-01 00:00:00.000,,,,,,,,,
STP,2014-01-01 00:00:00.000,,,,,,,,,
STP,2015-01-01 00:00:00.000,,,,,,,,,
STP,2016-01-01 00:00:00.000,,,,,,,,,
STP,2017-01-01 00:00:00.000,,,,,,,,,
STP,2018-01-01 00:00:00.000,,,,,,,,,
STP,2019-01-01 00:00:00.000,,,,,,,,,
STP,2020-01-01 00:00:00.000,,,,,,,,,
STP,2021-01-01 00:00:00.000,,,,,,,,,
SAU,2012-01-01 00:00:00.000,895.0,157.0,771.0,839.0,10637.0,9.0,3024.0,16332.0,
SAU,2013-01-01 00:00:00.000,769.0,179.0,1197.0,1126.0,9608.0,2.0,2892.0,15772.0,
SAU,2014-01-01 00:00:00.000,848.0,209.0,1177.0,1148.0,11144.0,50.0,3685.0,18260.0,
SAU,2015-01-01 00:00:00.000,1139.0,284.0,1608.0,1379.0,9935.0,33.0,3616.0,17994.0,
SAU,2016-01-01 00:00:00.000,1518.0,704.0,1988.0,1508.0,7730.0,261.0,4336.0,18044.0,
SAU,2017-01-01 00:00:00.000,1487.0,536.0,2042.0,1149.0,6039.0,134.0,4723.0,16109.0,
SAU,2018-01-01 00:00:00.000,1407.0,909.0,1981.0,1238.0,5567.0,9.0,4224.0,15334.0,
SAU,2019-01-01 00:00:00.000,1502.0,1019.0,2237.0,1498.0,6522.0,255.0,4493.0,17526.0,
SAU,2020-01-01 00:00:00.000,230.0,142.0,419.0,416.0,1911.0,69.0,951.0,4138.0,
SAU,2021-01-01 00:00:00.000,219.0,80.0,74.0,188.0,2172.0,79.0,665.0,3477.0,
SEN,2012-01-01 00:00:00.000,,,,,,,,,
SEN,2013-01-01 00:00:00.000,,,,,,,,,
SEN,2014-01-01 00:00:00.000,,,,,,,,,
SEN,2015-01-01 00:00:00.000,,,,,,,,,
SEN,2016-01-01 00:00:00.000,,,,,,,,,
SEN,2017-01-01 00:00:00.000,,,,,,,,,
SEN,2018-01-01 00:00:00.000,,,,,,,,,
SEN,2019-01-01 00:00:00.000,,,,,,,,,
SEN,2020-01-01 00:00:00.000,,,,,,,,,
SEN,2021-01-01 00:00:00.000,,,,,,,,,
SRB,2012-01-01 00:00:00.000,11.0,22.0,15.0,746.0,6.0,27.0,35.0,810.0,
SRB,2013-01-01 00:00:00.000,11.0,24.0,23.0,837.0,6.0,38.0,35.0,922.0,
SRB,2014-01-01 00:00:00.000,11.0,31.0,53.0,932.0,6.0,2.0,35.0,1029.0,
SRB,2015-01-01 00:00:00.000,11.0,37.0,73.0,1011.0,6.0,2.0,35.0,1132.0,
SRB,2016-01-01 00:00:00.000,9.0,41.0,67.0,1158.0,6.0,2.0,35.0,1281.0,
SRB,2017-01-01 00:00:00.000,11.0,50.0,111.0,1320.0,5.0,2.0,35.0,1497.0,
SRB,2018-01-01 00:00:00.000,13.0,59.0,159.0,1440.0,6.0,2.0,35.0,1711.0,
SRB,2019-01-01 00:00:00.000,13.0,64.0,198.0,1556.0,5.0,2.0,10.0,1847.0,
SRB,2020-01-01 00:00:00.000,4.0,15.0,29.0,393.0,2.0,2.0,2.0,446.0,
SRB,2021-01-01 00:00:00.000,9.0,31.0,45.0,755.0,6.0,2.0,25.0,871.0,
SYC,2012-01-01 00:00:00.000,25.0,6.0,9.0,146.0,18.0,,3.0,207.0,
SYC,2013-01-01 00:00:00.000,27.0,6.0,13.0,161.0,20.0,,4.0,230.0,
SYC,2014-01-01 00:00:00.000,28.0,7.0,19.0,156.0,19.0,,5.0,233.0,
SYC,2015-01-01 00:00:00.000,36.0,9.0,20.0,175.0,27.0,,10.0,276.0,
SYC,2016-01-01 00:00:00.000,33.0,10.0,21.0,196.0,31.0,,13.0,303.0,
SYC,2017-01-01 00:00:00.000,36.0,15.0,19.0,228.0,37.0,,16.0,350.0,
SYC,2018-01-01 00:00:00.000,35.0,14.0,16.0,248.0,33.0,,16.0,362.0,
SYC,2019-01-01 00:00:00.000,34.0,16.0,12.0,273.0,33.0,,16.0,384.0,
SYC,2020-01-01 00:00:00.000,8.0,4.0,3.0,88.0,9.0,,3.0,115.0,
SYC,2021-01-01 00:00:00.000,7.0,6.0,1.0,136.0,32.0,,1.0,183.0,
SLE,2012-01-01 00:00:00.000,16.0,11.0,8.0,16.0,6.0,,3.0,60.0,
SLE,2013-01-01 00:00:00.000,22.0,20.0,7.0,26.0,4.0,,3.0,81.0,
SLE,2014-01-01 00:00:00.000,12.0,9.0,4.0,15.0,2.0,,1.0,44.0,
SLE,2015-01-01 00:00:00.000,7.0,6.0,2.0,7.0,1.0,,1.0,24.0,
SLE,2016-01-01 00:00:00.000,24.0,7.0,4.0,19.0,1.0,,1.0,55.0,
SLE,2017-01-01 00:00:00.000,14.0,12.0,7.0,13.0,3.0,,2.0,51.0,
SLE,2018-01-01 00:00:00.000,15.0,15.0,6.0,17.0,2.0,,2.0,57.0,
SLE,2019-01-01 00:00:00.000,14.0,15.0,6.0,20.0,3.0,,4.0,63.0,
VUT,2017-01-01 00:00:00.000,,3.0,97.0,7.0,,3.0,,109.0,
SLE,2020-01-01 00:00:00.000,7.0,5.0,2.0,8.0,1.0,,1.0,24.0,
SLE,2021-01-01 00:00:00.000,9.0,11.0,3.0,11.0,3.0,,3.0,40.0,
SGP,2012-01-01 00:00:00.000,64.0,616.0,10988.0,1551.0,118.0,8.0,1151.0,14496.0,
SGP,2013-01-01 00:00:00.000,63.0,642.0,11920.0,1606.0,135.0,1.0,1201.0,15568.0,
SGP,2014-01-01 00:00:00.000,62.0,635.0,11406.0,1633.0,147.0,1.0,1212.0,15095.0,
SGP,2015-01-01 00:00:00.000,63.0,657.0,11427.0,1652.0,142.0,1.0,1290.0,15232.0,
SGP,2016-01-01 00:00:00.000,68.0,681.0,12348.0,1762.0,144.0,1.0,1402.0,16403.0,
SGP,2017-01-01 00:00:00.000,73.0,759.0,13001.0,1874.0,134.0,1.0,1584.0,17425.0,
SGP,2018-01-01 00:00:00.000,79.0,862.0,13590.0,2086.0,132.0,1.0,1759.0,18508.0,
SGP,2019-01-01 00:00:00.000,86.0,963.0,14047.0,2157.0,142.0,1.0,1722.0,19116.0,
SGP,2020-01-01 00:00:00.000,13.0,171.0,1828.0,494.0,16.0,1.0,220.0,2742.0,
SGP,2021-01-01 00:00:00.000,1.0,14.0,210.0,30.0,2.0,1.0,74.0,330.0,
SVK,2012-01-01 00:00:00.000,5.0,46.0,80.0,1389.0,1.0,3.0,3.0,1527.0,
SVK,2013-01-01 00:00:00.000,5.0,52.0,85.0,1521.0,1.0,1.0,4.0,1670.0,
SVK,2014-01-01 00:00:00.000,4.0,45.0,62.0,1358.0,1.0,1.0,4.0,1475.0,
SVK,2015-01-01 00:00:00.000,5.0,61.0,89.0,1558.0,2.0,1.0,5.0,1721.0,
SVK,2016-01-01 00:00:00.000,5.0,69.0,110.0,1832.0,2.0,3.0,7.0,2027.0,
SVK,2017-01-01 00:00:00.000,6.0,75.0,152.0,1920.0,1.0,3.0,9.0,2162.0,
SVK,2018-01-01 00:00:00.000,6.0,82.0,151.0,2003.0,2.0,3.0,12.0,2256.0,
SVK,2019-01-01 00:00:00.000,7.0,91.0,156.0,2207.0,2.0,3.0,12.0,2475.0,
SVK,2020-01-01 00:00:00.000,2.0,14.0,21.0,815.0,2.0,3.0,2.0,854.0,
SVK,2021-01-01 00:00:00.000,1.0,15.0,10.0,547.0,2.0,3.0,2.0,576.0,
SVN,2012-01-01 00:00:00.000,6.0,88.0,152.0,2131.0,,,,2377.0,
SVN,2013-01-01 00:00:00.000,7.0,103.0,168.0,2224.0,,,,2502.0,
SVN,2014-01-01 00:00:00.000,6.0,113.0,248.0,2308.0,,,,2675.0,
SVN,2015-01-01 00:00:00.000,8.0,134.0,308.0,2573.0,,,,3022.0,
SVN,2016-01-01 00:00:00.000,9.0,147.0,344.0,2897.0,,,,3397.0,
SVN,2017-01-01 00:00:00.000,11.0,174.0,427.0,3379.0,,,,3991.0,
SVN,2018-01-01 00:00:00.000,13.0,208.0,478.0,3726.0,,,,4425.0,
SVN,2019-01-01 00:00:00.000,13.0,227.0,513.0,3949.0,,,,4702.0,
SVN,2020-01-01 00:00:00.000,3.0,23.0,38.0,1153.0,,,,1216.0,
SVN,2021-01-01 00:00:00.000,3.0,50.0,26.0,1754.0,,,,1832.0,
SLB,2012-01-01 00:00:00.000,,,,,,,,,
SLB,2013-01-01 00:00:00.000,,,,,,,,,
SLB,2014-01-01 00:00:00.000,,,,,,,,,
SLB,2015-01-01 00:00:00.000,,,,,,,,,
SLB,2016-01-01 00:00:00.000,,,,,,,,,
SLB,2017-01-01 00:00:00.000,,,,,,,,,
SLB,2018-01-01 00:00:00.000,,,,,,,,,
SLB,2019-01-01 00:00:00.000,,,,,,,,,
SLB,2020-01-01 00:00:00.000,,,,,,,,,
SLB,2021-01-01 00:00:00.000,,,,,,,,,
SOM,2012-01-01 00:00:00.000,,,,,,,,,
SOM,2013-01-01 00:00:00.000,,,,,,,,,
SOM,2014-01-01 00:00:00.000,,,,,,,,,
SOM,2015-01-01 00:00:00.000,,,,,,,,,
SOM,2016-01-01 00:00:00.000,,,,,,,,,
SOM,2017-01-01 00:00:00.000,,,,,,,,,
SOM,2018-01-01 00:00:00.000,,,,,,,,,
SOM,2019-01-01 00:00:00.000,,,,,,,,,
SOM,2020-01-01 00:00:00.000,,,,,,,,,
SOM,2021-01-01 00:00:00.000,,,,,,,,,
ZAF,2012-01-01 00:00:00.000,6648.0,514.0,401.0,1434.0,23.0,26.0,142.0,9188.0,
ZAF,2013-01-01 00:00:00.000,6847.0,546.0,437.0,1517.0,26.0,20.0,145.0,9537.0,
ZAF,2014-01-01 00:00:00.000,7272.0,435.0,293.0,1400.0,24.0,15.0,110.0,9549.0,
ZAF,2015-01-01 00:00:00.000,6738.0,404.0,270.0,1351.0,25.0,14.0,102.0,8904.0,
ZAF,2016-01-01 00:00:00.000,7492.0,474.0,338.0,1570.0,33.0,12.0,126.0,10044.0,
ZAF,2017-01-01 00:00:00.000,7550.0,546.0,328.0,1688.0,34.0,13.0,128.0,10285.0,
ZAF,2018-01-01 00:00:00.000,7778.0,561.0,324.0,1646.0,29.0,14.0,121.0,10472.0,
ZAF,2019-01-01 00:00:00.000,7592.0,561.0,320.0,1586.0,34.0,16.0,121.0,10229.0,
ZAF,2020-01-01 00:00:00.000,2135.0,120.0,55.0,453.0,9.0,4.0,27.0,2802.0,
ZAF,2021-01-01 00:00:00.000,1871.0,99.0,20.0,221.0,12.0,4.0,28.0,2256.0,
SSD,2012-01-01 00:00:00.000,,,,,,,,,
SSD,2013-01-01 00:00:00.000,,,,,,,,,
SSD,2014-01-01 00:00:00.000,,,,,,,,,
SSD,2015-01-01 00:00:00.000,,,,,,,,,
SSD,2016-01-01 00:00:00.000,,,,,,,,,
SSD,2017-01-01 00:00:00.000,,,,,,,,,
SSD,2018-01-01 00:00:00.000,,,,,,,,,
SSD,2019-01-01 00:00:00.000,,,,,,,,,
SSD,2020-01-01 00:00:00.000,,,,,,,,,
SSD,2021-01-01 00:00:00.000,,,,,,,,,
ESP,2012-01-01 00:00:00.000,492.0,3123.0,1345.0,52243.0,170.0,,91.0,57464.0,
ESP,2013-01-01 00:00:00.000,487.0,3065.0,1531.0,55273.0,217.0,,102.0,60675.0,
ESP,2014-01-01 00:00:00.000,552.0,3132.0,1850.0,59035.0,251.0,,119.0,64939.0,
ESP,2015-01-01 00:00:00.000,726.0,3638.0,1805.0,61667.0,218.0,,121.0,68175.0,
ESP,2016-01-01 00:00:00.000,1243.0,4574.0,1905.0,67047.0,387.0,,159.0,75315.0,
ESP,2017-01-01 00:00:00.000,1314.0,5866.0,2299.0,71696.0,466.0,,227.0,81869.0,
ESP,2018-01-01 00:00:00.000,1236.0,6371.0,2561.0,71904.0,416.0,,321.0,82808.0,
ESP,2019-01-01 00:00:00.000,1340.0,7092.0,2977.0,71378.0,425.0,,298.0,83509.0,
ESP,2020-01-01 00:00:00.000,263.0,1321.0,562.0,16676.0,76.0,,35.0,18933.0,
ESP,2021-01-01 00:00:00.000,250.0,1867.0,230.0,28506.0,281.0,,46.0,31181.0,
LKA,2012-01-01 00:00:00.000,5.0,61.0,191.0,453.0,47.0,,249.0,1006.0,
LKA,2013-01-01 00:00:00.000,8.0,69.0,244.0,556.0,69.0,,329.0,1275.0,
LKA,2014-01-01 00:00:00.000,12.0,77.0,346.0,641.0,78.0,,373.0,1527.0,
LKA,2015-01-01 00:00:00.000,13.0,90.0,435.0,711.0,88.0,,463.0,1799.0,
LKA,2016-01-01 00:00:00.000,12.0,104.0,509.0,815.0,91.0,,519.0,2051.0,
LKA,2017-01-01 00:00:00.000,13.0,111.0,536.0,854.0,78.0,,525.0,2116.0,
LKA,2018-01-01 00:00:00.000,15.0,138.0,549.0,1018.0,72.0,,543.0,2334.0,
LKA,2019-01-01 00:00:00.000,15.0,127.0,392.0,888.0,44.0,,448.0,1914.0,
LKA,2020-01-01 00:00:00.000,3.0,32.0,75.0,282.0,10.0,,106.0,508.0,
LKA,2021-01-01 00:00:00.000,1.0,12.0,12.0,94.0,4.0,,72.0,195.0,
SDN,2012-01-01 00:00:00.000,104.0,24.0,36.0,51.0,297.0,16.0,47.0,575.0,
SDN,2013-01-01 00:00:00.000,108.0,26.0,39.0,51.0,302.0,16.0,49.0,591.0,
SDN,2014-01-01 00:00:00.000,120.0,38.0,45.0,80.0,326.0,20.0,54.0,684.0,
SDN,2015-01-01 00:00:00.000,142.0,43.0,48.0,82.0,347.0,21.0,59.0,741.0,
SDN,2016-01-01 00:00:00.000,130.0,45.0,48.0,81.0,416.0,21.0,57.0,800.0,
SDN,2017-01-01 00:00:00.000,130.0,49.0,48.0,85.0,416.0,25.0,60.0,813.0,
SDN,2018-01-01 00:00:00.000,135.0,49.0,51.0,86.0,422.0,28.0,65.0,836.0,
SDN,2019-01-01 00:00:00.000,135.0,49.0,51.0,86.0,422.0,28.0,65.0,836.0,
SDN,2020-01-01 00:00:00.000,135.0,49.0,51.0,86.0,422.0,28.0,65.0,836.0,
SDN,2021-01-01 00:00:00.000,135.0,49.0,51.0,86.0,422.0,28.0,65.0,836.0,
SUR,2012-01-01 00:00:00.000,,124.0,5.0,108.0,,,,240.0,
SUR,2013-01-01 00:00:00.000,,136.0,5.0,105.0,,,,249.0,
SUR,2014-01-01 00:00:00.000,,130.0,6.0,113.0,,,,252.0,
SUR,2015-01-01 00:00:00.000,,117.0,5.0,100.0,,,,228.0,
SUR,2016-01-01 00:00:00.000,,133.0,6.0,116.0,,,,257.0,
SUR,2017-01-01 00:00:00.000,,105.0,9.0,163.0,,,,278.0,
SUR,2018-01-01 00:00:00.000,,105.0,9.0,163.0,,,,278.0,
SUR,2019-01-01 00:00:00.000,,105.0,9.0,163.0,,,,278.0,
SUR,2020-01-01 00:00:00.000,,105.0,9.0,163.0,,,,278.0,
SUR,2021-01-01 00:00:00.000,,105.0,9.0,163.0,,,,278.0,
SWE,2012-01-01 00:00:00.000,35.0,652.0,314.0,18922.0,44.0,553.0,45.0,20011.0,
SWE,2013-01-01 00:00:00.000,70.0,724.0,363.0,17531.0,39.0,553.0,77.0,18803.0,
SWE,2014-01-01 00:00:00.000,26.0,314.0,281.0,4410.0,39.0,553.0,77.0,5660.0,
SWE,2015-01-01 00:00:00.000,31.0,336.0,334.0,4980.0,39.0,710.0,92.0,6482.0,
SWE,2016-01-01 00:00:00.000,27.0,350.0,390.0,5108.0,39.0,820.0,88.0,6782.0,
SWE,2017-01-01 00:00:00.000,27.0,486.0,430.0,5143.0,39.0,859.0,109.0,7054.0,
SWE,2018-01-01 00:00:00.000,31.0,516.0,417.0,5304.0,39.0,1061.0,110.0,7440.0,
SWE,2019-01-01 00:00:00.000,34.0,613.0,468.0,5689.0,39.0,694.0,118.0,7616.0,
SWE,2020-01-01 00:00:00.000,7.0,191.0,57.0,1375.0,39.0,272.0,55.0,1957.0,
SWE,2021-01-01 00:00:00.000,8.0,288.0,41.0,2357.0,39.0,265.0,31.0,2990.0,
CHE,2012-01-01 00:00:00.000,82.0,952.0,1491.0,5612.0,211.0,,218.0,8566.0,
CHE,2013-01-01 00:00:00.000,79.0,1004.0,1696.0,5720.0,256.0,,213.0,8967.0,
CHE,2014-01-01 00:00:00.000,75.0,1037.0,1847.0,5676.0,307.0,,217.0,9158.0,
CHE,2015-01-01 00:00:00.000,79.0,1096.0,2242.0,5250.0,372.0,,266.0,9305.0,
CHE,2016-01-01 00:00:00.000,93.0,1202.0,2908.0,6199.0,372.0,,266.0,10402.0,
CHE,2017-01-01 00:00:00.000,94.0,1361.0,3270.0,6409.0,372.0,,266.0,11133.0,
CHE,2018-01-01 00:00:00.000,97.0,1495.0,3414.0,6709.0,372.0,,266.0,11715.0,
CHE,2019-01-01 00:00:00.000,100.0,1616.0,3408.0,6693.0,372.0,,266.0,11818.0,
CHE,2020-01-01 00:00:00.000,25.0,247.0,310.0,3108.0,372.0,,266.0,3690.0,
CHE,2021-01-01 00:00:00.000,27.0,374.0,299.0,3690.0,372.0,,266.0,4390.0,
SYR,2012-01-01 00:00:00.000,4.0,16.0,5.0,56.0,928.0,17.0,18.0,1043.0,
SYR,2013-01-01 00:00:00.000,4.0,16.0,5.0,56.0,928.0,17.0,18.0,1043.0,
SYR,2014-01-01 00:00:00.000,4.0,16.0,5.0,56.0,928.0,17.0,18.0,1043.0,
SYR,2015-01-01 00:00:00.000,4.0,16.0,5.0,56.0,928.0,17.0,18.0,1043.0,
SYR,2016-01-01 00:00:00.000,4.0,16.0,5.0,56.0,928.0,17.0,18.0,1043.0,
SYR,2017-01-01 00:00:00.000,9.0,19.0,6.0,72.0,1140.0,18.0,28.0,1291.0,
SYR,2018-01-01 00:00:00.000,8.0,26.0,8.0,86.0,1612.0,21.0,41.0,1802.0,
SYR,2019-01-01 00:00:00.000,7.0,31.0,9.0,96.0,2212.0,25.0,44.0,2424.0,
SYR,2020-01-01 00:00:00.000,1.0,5.0,1.0,52.0,404.0,7.0,9.0,479.0,
SYR,2021-01-01 00:00:00.000,2.0,22.0,2.0,79.0,529.0,13.0,14.0,661.0,
TJK,2012-01-01 00:00:00.000,1.0,1.0,4.0,223.0,1.0,7.0,15.0,244.0,
TJK,2013-01-01 00:00:00.000,1.0,1.0,1.0,199.0,0.0,7.0,7.0,208.0,
TJK,2014-01-01 00:00:00.000,1.0,2.0,6.0,192.0,0.0,7.0,13.0,213.0,
TJK,2015-01-01 00:00:00.000,1.0,4.0,16.0,344.0,1.0,7.0,48.0,414.0,
TJK,2016-01-01 00:00:00.000,1.0,5.0,20.0,259.0,1.0,7.0,60.0,344.0,
TJK,2017-01-01 00:00:00.000,1.0,4.0,9.0,406.0,1.0,7.0,11.0,431.0,
TJK,2018-01-01 00:00:00.000,1.0,5.0,11.0,1004.0,1.0,7.0,14.0,1035.0,
TJK,2019-01-01 00:00:00.000,1.0,7.0,15.0,1205.0,2.0,7.0,22.0,1257.0,
TJK,2020-01-01 00:00:00.000,1.0,1.0,2.0,337.0,1.5,2.0,8.0,351.0,
TJK,2021-01-01 00:00:00.000,1.0,4.0,3.0,267.0,1.0,2.0,20.0,296.0,
TZA,2012-01-01 00:00:00.000,489.0,101.0,79.0,330.0,21.0,,57.0,1077.0,
TZA,2013-01-01 00:00:00.000,522.0,101.0,57.0,362.0,18.0,,36.0,1096.0,
TZA,2014-01-01 00:00:00.000,526.0,124.0,71.0,362.0,22.0,,35.0,1140.0,
TZA,2015-01-01 00:00:00.000,531.0,99.0,71.0,368.0,28.0,,41.0,1137.0,
TZA,2016-01-01 00:00:00.000,569.0,118.0,80.0,409.0,25.0,,83.0,1284.0,
TZA,2017-01-01 00:00:00.000,596.0,126.0,78.0,448.0,32.0,,48.0,1327.0,
TZA,2018-01-01 00:00:00.000,701.0,135.0,80.0,502.0,32.0,,55.0,1506.0,
TZA,2019-01-01 00:00:00.000,721.0,138.0,79.0,519.0,28.0,,41.0,1527.0,
TZA,2020-01-01 00:00:00.000,299.0,42.0,21.0,231.0,12.0,,15.0,621.0,
TZA,2021-01-01 00:00:00.000,525.0,61.0,18.0,362.0,28.0,,33.0,1027.0,
THA,2012-01-01 00:00:00.000,157.0,1007.0,13811.0,5580.0,538.0,,1260.0,22354.0,
THA,2013-01-01 00:00:00.000,163.0,1104.0,17117.0,6289.0,548.0,,1327.0,26547.0,
THA,2014-01-01 00:00:00.000,163.0,1049.0,15712.0,6166.0,507.0,,1214.0,24810.0,
THA,2015-01-01 00:00:00.000,165.0,1169.0,21018.0,5615.0,582.0,,1374.0,29923.0,
THA,2016-01-01 00:00:00.000,173.0,1342.0,22780.0,6170.0,660.0,,1406.0,32530.0,
THA,2017-01-01 00:00:00.000,192.0,1449.0,25114.0,6497.0,566.0,,1774.0,35592.0,
THA,2018-01-01 00:00:00.000,200.0,1534.0,27137.0,6789.0,582.0,,1936.0,38178.0,
THA,2019-01-01 00:00:00.000,197.0,1560.0,28544.0,6725.0,533.0,,2357.0,39916.0,
THA,2020-01-01 00:00:00.000,24.0,318.0,3879.0,2108.0,50.0,,322.0,6702.0,
THA,2021-01-01 00:00:00.000,3.0,47.0,84.0,265.0,16.0,,12.0,428.0,
TLS,2012-01-01 00:00:00.000,,,,,,,,,
TLS,2013-01-01 00:00:00.000,,,,,,,,,
TLS,2014-01-01 00:00:00.000,,,,,,,,,
TLS,2015-01-01 00:00:00.000,,,,,,,,,
TLS,2016-01-01 00:00:00.000,,,,,,,,,
TLS,2017-01-01 00:00:00.000,,,,,,,,,
TLS,2018-01-01 00:00:00.000,,,,,,,,,
TLS,2019-01-01 00:00:00.000,,,,,,,,,
TLS,2020-01-01 00:00:00.000,,,,,,,,,
TLS,2021-01-01 00:00:00.000,,,,,,,,,
TGO,2012-01-01 00:00:00.000,127.0,8.0,11.0,88.0,1.0,58.0,3.0,235.0,58.0
TGO,2013-01-01 00:00:00.000,150.0,8.0,11.0,99.0,1.0,58.0,3.0,327.0,58.0
TGO,2014-01-01 00:00:00.000,156.0,8.0,12.0,86.0,1.0,20.0,3.0,282.0,20.0
TGO,2015-01-01 00:00:00.000,140.0,6.0,13.0,90.0,1.0,24.0,3.0,273.0,24.0
TGO,2016-01-01 00:00:00.000,162.0,30.0,17.0,124.0,1.0,1.0,3.0,338.0,34.0
TGO,2017-01-01 00:00:00.000,262.0,33.0,20.0,140.0,3.0,48.0,9.0,514.0,44.0
TGO,2018-01-01 00:00:00.000,286.0,34.0,19.0,176.0,6.0,41.0,13.0,573.0,35.0
TGO,2019-01-01 00:00:00.000,438.0,53.0,31.0,235.0,6.0,92.0,21.0,876.0,84.0
TGO,2020-01-01 00:00:00.000,224.0,18.0,4.0,89.0,4.0,117.0,26.0,482.0,112.0
TGO,2021-01-01 00:00:00.000,224.0,18.0,4.0,89.0,4.0,117.0,26.0,482.0,112.0
TON,2012-01-01 00:00:00.000,0.0,6.0,38.0,3.0,,,,47.0,
TON,2013-01-01 00:00:00.000,0.0,6.0,39.0,3.0,,,,48.0,
TON,2014-01-01 00:00:00.000,0.0,7.0,41.0,3.0,,,,50.0,
TON,2015-01-01 00:00:00.000,0.0,7.0,43.0,4.0,,,,54.0,
TON,2016-01-01 00:00:00.000,0.0,9.0,47.0,4.0,,,,59.0,
TON,2017-01-01 00:00:00.000,0.0,9.0,50.0,4.0,,,,63.0,
TON,2018-01-01 00:00:00.000,0.0,8.0,43.0,3.0,,,,54.0,
TON,2019-01-01 00:00:00.000,0.0,11.0,52.0,4.0,,,,67.0,
TON,2020-01-01 00:00:00.000,0.0,1.0,7.0,0.0,,,,9.0,
TON,2021-01-01 00:00:00.000,0.0,1.0,7.0,0.0,,,,9.0,
TTO,2012-01-01 00:00:00.000,3.0,333.0,11.0,68.0,,35.0,5.0,455.0,
TTO,2013-01-01 00:00:00.000,1.0,338.0,8.0,65.0,,18.0,5.0,434.0,
