"iso3","year","gdp"
BGR,2019-01-01 00:00:00.000,9879.33434282707
BFA,2019-01-01 00:00:00.000,772.166894917835
BDI,2019-01-01 00:00:00.000,216.972968085123
CPV,2019-01-01 00:00:00.000,3434.56274492859
KHM,2019-01-01 00:00:00.000,1671.38538492515
CMR,2019-01-01 00:00:00.000,1538.68794663506
CAN,2019-01-01 00:00:00.000,46328.6718408497
CAF,2019-01-01 00:00:00.000,426.408762581226
TCD,2019-01-01 00:00:00.000,701.621216594764
CHL,2019-01-01 00:00:00.000,14631.9468779229
CHN,2019-01-01 00:00:00.000,10143.8381955585
COL,2019-01-01 00:00:00.000,6438.06018290435
COM,2019-01-01 00:00:00.000,1510.79735809965
COD,2019-01-01 00:00:00.000,575.882790805511
COG,2019-01-01 00:00:00.000,2288.80813763495
CRI,2019-01-01 00:00:00.000,12669.341068679
CIV,2019-01-01 00:00:00.000,2238.81100489009
HRV,2019-01-01 00:00:00.000,15331.8830536722
CUB,2019-01-01 00:00:00.000,9139.41585605765
CYP,2019-01-01 00:00:00.000,29417.138671875
CZE,2019-01-01 00:00:00.000,23664.8478631108
DNK,2019-01-01 00:00:00.000,59592.9806886454
DJI,2019-01-01 00:00:00.000,2876.04366371536
DMA,2019-01-01 00:00:00.000,8561.58701121461
DOM,2019-01-01 00:00:00.000,8173.33800656006
ECU,2019-01-01 00:00:00.000,6233.25816692363
EGY,2019-01-01 00:00:00.000,2869.57658843903
SLV,2019-01-01 00:00:00.000,4280.28840404719
GNQ,2019-01-01 00:00:00.000,7317.39018853546
ERI,2019-01-01 00:00:00.000,
EST,2019-01-01 00:00:00.000,23424.4847073518
SWZ,2019-01-01 00:00:00.000,3843.3773913814
ETH,2019-01-01 00:00:00.000,840.449451464836
FJI,2019-01-01 00:00:00.000,5968.30055949885
FIN,2019-01-01 00:00:00.000,48629.8582283032
FRA,2019-01-01 00:00:00.000,40494.8982936276
GAB,2019-01-01 00:00:00.000,7523.8622784598
GMB,2019-01-01 00:00:00.000,722.874793145171
GEO,2019-01-01 00:00:00.000,4696.15058555612
DEU,2019-01-01 00:00:00.000,46793.6867616004
GHA,2019-01-01 00:00:00.000,2167.91158941087
GRC,2019-01-01 00:00:00.000,19144.284387556
GRD,2019-01-01 00:00:00.000,9887.92074235834
GTM,2019-01-01 00:00:00.000,4647.69334663252
GIN,2019-01-01 00:00:00.000,1043.8998820932
GNB,2019-01-01 00:00:00.000,730.611448705215
GUY,2019-01-01 00:00:00.000,6477.29672607993
HTI,2019-01-01 00:00:00.000,1324.84400548618
HND,2019-01-01 00:00:00.000,2519.37019370185
HUN,2019-01-01 00:00:00.000,16782.9524639857
ISL,2019-01-01 00:00:00.000,68853.71521658
IND,2019-01-01 00:00:00.000,2047.23270433512
IDN,2019-01-01 00:00:00.000,4151.22754296453
IRN,2019-01-01 00:00:00.000,3277.875595507
IRQ,2019-01-01 00:00:00.000,5621.18169491752
IRL,2019-01-01 00:00:00.000,80927.0746710666
ISR,2019-01-01 00:00:00.000,44452.2325623093
ITA,2019-01-01 00:00:00.000,33673.7509627421
JAM,2019-01-01 00:00:00.000,5626.17117652759
JPN,2019-01-01 00:00:00.000,40458.0018755824
JOR,2019-01-01 00:00:00.000,4205.56365350106
KAZ,2019-01-01 00:00:00.000,9812.5958082732
KEN,2019-01-01 00:00:00.000,1970.10514317888
KIR,2019-01-01 00:00:00.000,1432.17898537689
PRK,2019-01-01 00:00:00.000,
KOR,2019-01-01 00:00:00.000,31902.4169048194
KWT,2019-01-01 00:00:00.000,30667.3482202553
KGZ,2019-01-01 00:00:00.000,1374.03210467421
LAO,2019-01-01 00:00:00.000,2598.50552320723
LVA,2019-01-01 00:00:00.000,17945.2222164984
LBN,2019-01-01 00:00:00.000,8985.57249887356
LSO,2019-01-01 00:00:00.000,1102.56486953249
LBR,2019-01-01 00:00:00.000,665.878447568436
LBY,2019-01-01 00:00:00.000,10542.1492864798
LIE,2019-01-01 00:00:00.000,167019.618092859
LTU,2019-01-01 00:00:00.000,19595.1415724355
LUX,2019-01-01 00:00:00.000,112621.821337404
MDG,2019-01-01 00:00:00.000,512.279659659088
MWI,2019-01-01 00:00:00.000,584.362867276266
MYS,2019-01-01 00:00:00.000,11132.0239344924
MDV,2019-01-01 00:00:00.000,11118.5565375032
MLI,2019-01-01 00:00:00.000,840.175765032737
MLT,2019-01-01 00:00:00.000,31198.2414453028
MHL,2019-01-01 00:00:00.000,5188.97111429082
MRT,2019-01-01 00:00:00.000,1839.964449578
MUS,2019-01-01 00:00:00.000,11405.7268191397
MEX,2019-01-01 00:00:00.000,10145.1701829207
FSM,2019-01-01 00:00:00.000,3699.08151446862
MDA,2019-01-01 00:00:00.000,4493.37030323867
MCO,2019-01-01 00:00:00.000,199377.481831603
MNG,2019-01-01 00:00:00.000,4394.94714713374
MNE,2019-01-01 00:00:00.000,8909.65333601178
MAR,2019-01-01 00:00:00.000,3498.57397460938
MOZ,2019-01-01 00:00:00.000,508.163674567861
MMR,2019-01-01 00:00:00.000,1295.2014475589
NAM,2019-01-01 00:00:00.000,5126.17614357634
NRU,2019-01-01 00:00:00.000,9786.02652564979
NPL,2019-01-01 00:00:00.000,1185.68267540752
NLD,2019-01-01 00:00:00.000,52476.2732533327
NZL,2019-01-01 00:00:00.000,42865.233643554
NIC,2019-01-01 00:00:00.000,1890.27306467363
NER,2019-01-01 00:00:00.000,550.963555536013
NGA,2019-01-01 00:00:00.000,2204.18157415589
MKD,2019-01-01 00:00:00.000,6070.38805358275
NOR,2019-01-01 00:00:00.000,75719.7528965342
OMN,2019-01-01 00:00:00.000,19132.1522739094
PAK,2019-01-01 00:00:00.000,1437.16590678288
PLW,2019-01-01 00:00:00.000,15567.0908684974
PAN,2019-01-01 00:00:00.000,15826.0823544866
PNG,2019-01-01 00:00:00.000,2593.80465015989
PRY,2019-01-01 00:00:00.000,5807.83879407975
PER,2019-01-01 00:00:00.000,6955.80995882668
PHL,2019-01-01 00:00:00.000,3413.84792378255
POL,2019-01-01 00:00:00.000,15699.9113500703
PRT,2019-01-01 00:00:00.000,23330.817288932
QAT,2019-01-01 00:00:00.000,62637.2751084291
ROU,2019-01-01 00:00:00.000,12958.0755553785
RUS,2019-01-01 00:00:00.000,11536.2509765625
RWA,2019-01-01 00:00:00.000,806.879981050775
WSM,2019-01-01 00:00:00.000,4308.27275342784
SMR,2019-01-01 00:00:00.000,47287.3983949924
STP,2019-01-01 00:00:00.000,1991.73826385183
SAU,2019-01-01 00:00:00.000,22430.238229402
SEN,2019-01-01 00:00:00.000,1462.35433280275
SRB,2019-01-01 00:00:00.000,7417.20364852201
SYC,2019-01-01 00:00:00.000,17253.5056614424
SLE,2019-01-01 00:00:00.000,506.606894364098
SGP,2019-01-01 00:00:00.000,65831.1894308765
SVK,2019-01-01 00:00:00.000,19383.4810445228
SVN,2019-01-01 00:00:00.000,26016.078683914
SLB,2019-01-01 00:00:00.000,2398.77275659429
SOM,2019-01-01 00:00:00.000,405.786763279583
ZAF,2019-01-01 00:00:00.000,6688.78727128797
SSD,2019-01-01 00:00:00.000,
ESP,2019-01-01 00:00:00.000,29581.5185513299
LKA,2019-01-01 00:00:00.000,4082.69461963515
KNA,2019-01-01 00:00:00.000,23219.3314206225
LCA,2019-01-01 00:00:00.000,11726.7697662964
VCT,2019-01-01 00:00:00.000,8674.37100857481
SDN,2019-01-01 00:00:00.000,748.010925292969
SUR,2019-01-01 00:00:00.000,6690.04478601228
SWE,2019-01-01 00:00:00.000,51939.4297445291
CHE,2019-01-01 00:00:00.000,84121.9310304414
SYR,2019-01-01 00:00:00.000,1116.67924613649
TJK,2019-01-01 00:00:00.000,889.02026237745
TZA,2019-01-01 00:00:00.000,1052.02172851563
THA,2019-01-01 00:00:00.000,7630.03960991873
TLS,2019-01-01 00:00:00.000,1584.26384378261
TGO,2019-01-01 00:00:00.000,875.932659234798
TON,2019-01-01 00:00:00.000,4879.0173416227
TTO,2019-01-01 00:00:00.000,15690.9630955493
TUN,2019-01-01 00:00:00.000,3477.88377711232
TUR,2019-01-01 00:00:00.000,9103.04337531894
TKM,2019-01-01 00:00:00.000,7344.64823305792
TUV,2019-01-01 00:00:00.000,4949.17388770172
UGA,2019-01-01 00:00:00.000,823.138950454868
UKR,2019-01-01 00:00:00.000,3661.45629882813
ARE,2019-01-01 00:00:00.000,45376.1708381558
GBR,2019-01-01 00:00:00.000,42747.080460496
USA,2019-01-01 00:00:00.000,65120.3946628653
URY,2019-01-01 00:00:00.000,17859.9314960921
UZB,2019-01-01 00:00:00.000,1784.00981608195
VUT,2019-01-01 00:00:00.000,3076.58988588361
VEN,2019-01-01 00:00:00.000,
VNM,2019-01-01 00:00:00.000,3491.09127354876
YEM,2019-01-01 00:00:00.000,
ZMB,2019-01-01 00:00:00.000,1268.12094056241
ZWE,2019-01-01 00:00:00.000,1421.86859641758
AFG,2020-01-01 00:00:00.000,516.866552182696
ALB,2020-01-01 00:00:00.000,5332.16047456847
DZA,2020-01-01 00:00:00.000,3337.25251157504
AND,2020-01-01 00:00:00.000,37207.4938608348
AGO,2020-01-01 00:00:00.000,1603.99347745326
ATG,2020-01-01 00:00:00.000,14787.6357752901
ARG,2020-01-01 00:00:00.000,8496.42414176374
ARM,2020-01-01 00:00:00.000,4505.86736397124
AUS,2020-01-01 00:00:00.000,51720.3707634401
AUT,2020-01-01 00:00:00.000,48809.2268762243
AZE,2020-01-01 00:00:00.000,4229.91064904503
BHS,2020-01-01 00:00:00.000,23862.7109929122
BHR,2020-01-01 00:00:00.000,23501.9194628168
BGD,2020-01-01 00:00:00.000,2233.30552399269
BRB,2020-01-01 00:00:00.000,16643.8065787177
BLR,2020-01-01 00:00:00.000,6542.79749130553
BEL,2020-01-01 00:00:00.000,45517.7949301847
BLZ,2020-01-01 00:00:00.000,5266.87616004213
BEN,2020-01-01 00:00:00.000,1237.94929535039
BTN,2020-01-01 00:00:00.000,3009.92417072191
BOL,2020-01-01 00:00:00.000,3068.81255507604
BIH,2020-01-01 00:00:00.000,6012.06276705855
BWA,2020-01-01 00:00:00.000,5863.20324072216
BRA,2020-01-01 00:00:00.000,6794.48915877166
BRN,2020-01-01 00:00:00.000,27179.4119853371
BGR,2020-01-01 00:00:00.000,10129.8129597638
BFA,2020-01-01 00:00:00.000,833.244342636324
BDI,2020-01-01 00:00:00.000,216.826741341377
CPV,2020-01-01 00:00:00.000,2924.10180677162
KHM,2020-01-01 00:00:00.000,1577.91174726099
CMR,2020-01-01 00:00:00.000,1539.13055856256
CAN,2020-01-01 00:00:00.000,43258.2638715601
CAF,2020-01-01 00:00:00.000,435.469251582856
TCD,2020-01-01 00:00:00.000,643.772221286329
CHL,2020-01-01 00:00:00.000,13094.4595313609
CHN,2020-01-01 00:00:00.000,10408.6697561349
COL,2020-01-01 00:00:00.000,5307.21522798919
COM,2020-01-01 00:00:00.000,1519.58682298786
COD,2020-01-01 00:00:00.000,524.666675441091
COG,2020-01-01 00:00:00.000,1838.44813852491
CRI,2020-01-01 00:00:00.000,12132.8768848243
CIV,2020-01-01 00:00:00.000,2288.11949762033
HRV,2020-01-01 00:00:00.000,14198.7539594744
CUB,2020-01-01 00:00:00.000,9499.59020230432
CYP,2020-01-01 00:00:00.000,28036.189453125
CZE,2020-01-01 00:00:00.000,22992.8793833348
DNK,2020-01-01 00:00:00.000,60915.4243995462
DJI,2020-01-01 00:00:00.000,2917.9962809563
DMA,2020-01-01 00:00:00.000,7003.46989117043
DOM,2020-01-01 00:00:00.000,7167.91915908327
ECU,2020-01-01 00:00:00.000,5645.19928965332
EGY,2020-01-01 00:00:00.000,3398.80143153083
SLV,2020-01-01 00:00:00.000,3903.39583878605
GNQ,2020-01-01 00:00:00.000,6327.59901151363
ERI,2020-01-01 00:00:00.000,
EST,2020-01-01 00:00:00.000,23595.2436836441
SWZ,2020-01-01 00:00:00.000,3372.89560064925
ETH,2020-01-01 00:00:00.000,918.652594077418
FJI,2020-01-01 00:00:00.000,4864.11704680273
FIN,2020-01-01 00:00:00.000,49170.7521512441
FRA,2020-01-01 00:00:00.000,39055.2829280754
GAB,2020-01-01 00:00:00.000,6680.08267035383
GMB,2020-01-01 00:00:00.000,704.029916035493
GEO,2020-01-01 00:00:00.000,4255.74299321254
DEU,2020-01-01 00:00:00.000,46772.8253507545
GHA,2020-01-01 00:00:00.000,2176.57945945697
GRC,2020-01-01 00:00:00.000,17658.9473011192
GRD,2020-01-01 00:00:00.000,8437.56673228706
GTM,2020-01-01 00:00:00.000,4604.57667897864
GIN,2020-01-01 00:00:00.000,1073.65933709951
GNB,2020-01-01 00:00:00.000,710.258138543444
GUY,2020-01-01 00:00:00.000,6863.07434593017
HTI,2020-01-01 00:00:00.000,1283.14082978936
HND,2020-01-01 00:00:00.000,2354.11961431042
HUN,2020-01-01 00:00:00.000,16120.9890495243
ISL,2020-01-01 00:00:00.000,59200.1779441092
IND,2020-01-01 00:00:00.000,1910.42147282449
IDN,2020-01-01 00:00:00.000,3894.27220196922
IRN,2020-01-01 00:00:00.000,2746.42044957439
IRQ,2020-01-01 00:00:00.000,4332.30412463995
IRL,2020-01-01 00:00:00.000,85420.1908556097
ISR,2020-01-01 00:00:00.000,44846.7915954816
ITA,2020-01-01 00:00:00.000,31911.0357890017
JAM,2020-01-01 00:00:00.000,4897.26589668631
JPN,2020-01-01 00:00:00.000,39918.1675583443
JOR,2020-01-01 00:00:00.000,4042.7693498462
KAZ,2020-01-01 00:00:00.000,9121.63713797145
KEN,2020-01-01 00:00:00.000,1936.42458891104
KIR,2020-01-01 00:00:00.000,1430.55157354026
PRK,2020-01-01 00:00:00.000,
KOR,2020-01-01 00:00:00.000,31721.2989141857
KWT,2020-01-01 00:00:00.000,24300.32943621
KGZ,2020-01-01 00:00:00.000,1182.52170043018
LAO,2020-01-01 00:00:00.000,2593.35509719847
LVA,2020-01-01 00:00:00.000,18207.1396408631
LBN,2020-01-01 00:00:00.000,5599.95752260733
LSO,2020-01-01 00:00:00.000,989.847170700549
LBR,2020-01-01 00:00:00.000,597.529691893048
LBY,2020-01-01 00:00:00.000,7568.04201096325
LIE,2020-01-01 00:00:00.000,157754.954373893
LTU,2020-01-01 00:00:00.000,20339.5212699052
LUX,2020-01-01 00:00:00.000,117370.496900162
MDG,2020-01-01 00:00:00.000,462.404223694817
MWI,2020-01-01 00:00:00.000,628.699481965162
MYS,2020-01-01 00:00:00.000,10160.7832470071
MDV,2020-01-01 00:00:00.000,7282.35848902548
MLI,2020-01-01 00:00:00.000,822.906143972366
MLT,2020-01-01 00:00:00.000,28977.5655673636
MHL,2020-01-01 00:00:00.000,5567.97272706332
MRT,2020-01-01 00:00:00.000,1868.4665735741
MUS,2020-01-01 00:00:00.000,9007.41910231356
MEX,2020-01-01 00:00:00.000,8655.00068206803
FSM,2020-01-01 00:00:00.000,3639.41269869588
MDA,2020-01-01 00:00:00.000,4500.62446389838
MCO,2020-01-01 00:00:00.000,182538.638340211
MNG,2020-01-01 00:00:00.000,4041.17419587656
MNE,2020-01-01 00:00:00.000,7677.15222569996
MAR,2020-01-01 00:00:00.000,3258.12133789063
MOZ,2020-01-01 00:00:00.000,449.95520984244
MMR,2020-01-01 00:00:00.000,1477.45287032594
NAM,2020-01-01 00:00:00.000,4251.17276622988
NRU,2020-01-01 00:00:00.000,9307.88676841439
NPL,2020-01-01 00:00:00.000,1139.19027666733
NLD,2020-01-01 00:00:00.000,52162.5701150406
NZL,2020-01-01 00:00:00.000,41596.5055023403
NIC,2020-01-01 00:00:00.000,1863.10925664373
NER,2020-01-01 00:00:00.000,564.822001755189
NGA,2020-01-01 00:00:00.000,2074.61392802438
MKD,2020-01-01 00:00:00.000,5965.45023195365
NOR,2020-01-01 00:00:00.000,67329.6777910967
OMN,2020-01-01 00:00:00.000,16707.6230063214
PAK,2020-01-01 00:00:00.000,1322.31503608163
PLW,2020-01-01 00:00:00.000,14016.2474961051
PAN,2020-01-01 00:00:00.000,12569.1715435651
PNG,2020-01-01 00:00:00.000,2446.06630562295
PRY,2020-01-01 00:00:00.000,5353.34806456279
PER,2020-01-01 00:00:00.000,6056.34390291445
PHL,2020-01-01 00:00:00.000,3224.42255131214
POL,2020-01-01 00:00:00.000,15816.989398397
PRT,2020-01-01 00:00:00.000,22242.406417972
QAT,2020-01-01 00:00:00.000,52315.6600783116
ROU,2020-01-01 00:00:00.000,13047.4320617591
RUS,2020-01-01 00:00:00.000,10169.0869140625
RWA,2020-01-01 00:00:00.000,774.689259444614
WSM,2020-01-01 00:00:00.000,4042.75122353237
SMR,2020-01-01 00:00:00.000,45320.2087156066
STP,2020-01-01 00:00:00.000,2161.31019577016
SAU,2020-01-01 00:00:00.000,19539.5658107346
SEN,2020-01-01 00:00:00.000,1490.20313694645
SRB,2020-01-01 00:00:00.000,7733.80286920471
SYC,2020-01-01 00:00:00.000,12808.9874683728
SLE,2020-01-01 00:00:00.000,493.478777501977
SGP,2020-01-01 00:00:00.000,60729.4503486794
SVK,2020-01-01 00:00:00.000,19545.7428171932
SVN,2020-01-01 00:00:00.000,25545.2410027136
SLB,2020-01-01 00:00:00.000,2222.4656361989
SOM,2020-01-01 00:00:00.000,416.217774718244
ZAF,2020-01-01 00:00:00.000,5741.64312911877
SSD,2020-01-01 00:00:00.000,
ESP,2020-01-01 00:00:00.000,26959.6754367326
LKA,2020-01-01 00:00:00.000,3893.84151516764
KNA,2020-01-01 00:00:00.000,18566.0955863718
LCA,2020-01-01 00:00:00.000,8458.1627606739
VCT,2020-01-01 00:00:00.000,8335.25647560551
SDN,2020-01-01 00:00:00.000,608.33251953125
SUR,2020-01-01 00:00:00.000,4796.53331389928
SWE,2020-01-01 00:00:00.000,52837.9039778149
CHE,2020-01-01 00:00:00.000,85656.322666307
SYR,2020-01-01 00:00:00.000,533.3852317094
TJK,2020-01-01 00:00:00.000,852.333670212118
TZA,2020-01-01 00:00:00.000,1042.0966796875
THA,2020-01-01 00:00:00.000,6990.93550262041
TLS,2020-01-01 00:00:00.000,1660.30833959898
TGO,2020-01-01 00:00:00.000,897.194575433309
TON,2020-01-01 00:00:00.000,4606.06455169288
TTO,2020-01-01 00:00:00.000,13871.7982194664
TUN,2020-01-01 00:00:00.000,3497.68141046011
TUR,2020-01-01 00:00:00.000,8561.07094781987
TKM,2020-01-01 00:00:00.000,
TUV,2020-01-01 00:00:00.000,4973.77456126816
UGA,2020-01-01 00:00:00.000,846.767201292225
UKR,2020-01-01 00:00:00.000,3751.74072265625
ARE,2020-01-01 00:00:00.000,37629.1741687956
GBR,2020-01-01 00:00:00.000,40318.5575660493
USA,2020-01-01 00:00:00.000,63530.633483909
URY,2020-01-01 00:00:00.000,15619.5426555695
UZB,2020-01-01 00:00:00.000,1749.65581532206
VUT,2020-01-01 00:00:00.000,2877.52017323582
VEN,2020-01-01 00:00:00.000,
VNM,2020-01-01 00:00:00.000,3586.34730171843
YEM,2020-01-01 00:00:00.000,
ZMB,2020-01-01 00:00:00.000,956.831363865706
ZWE,2020-01-01 00:00:00.000,1372.69667433317
AFG,2021-01-01 00:00:00.000,368.754614175459
ALB,2021-01-01 00:00:00.000,6492.87201224634
DZA,2021-01-01 00:00:00.000,3690.62787797599
AND,2021-01-01 00:00:00.000,42137.3272710372
AGO,2021-01-01 00:00:00.000,1953.53375721508
ATG,2021-01-01 00:00:00.000,15781.3957017982
ARG,2021-01-01 00:00:00.000,10636.1201956183
ARM,2021-01-01 00:00:00.000,4966.51347122366
AUS,2021-01-01 00:00:00.000,60443.1091649968
AUT,2021-01-01 00:00:00.000,53637.7057109897
AZE,2021-01-01 00:00:00.000,5387.99797495383
BHS,2021-01-01 00:00:00.000,27478.3896289831
BHR,2021-01-01 00:00:00.000,26562.9691354026
BGD,2021-01-01 00:00:00.000,2457.92487986361
BRB,2021-01-01 00:00:00.000,17225.4623044097
BLR,2021-01-01 00:00:00.000,7302.25779418774
BEL,2021-01-01 00:00:00.000,51247.0143531626
BLZ,2021-01-01 00:00:00.000,6228.26730928353
BEN,2021-01-01 00:00:00.000,1319.1549945174
BTN,2021-01-01 00:00:00.000,3266.36490519183
BOL,2021-01-01 00:00:00.000,3345.19658873831
BIH,2021-01-01 00:00:00.000,7143.3105484321
BWA,2021-01-01 00:00:00.000,6805.22127398897
BRA,2021-01-01 00:00:00.000,7507.16097080234
BRN,2021-01-01 00:00:00.000,31449.0765620727
BGR,2021-01-01 00:00:00.000,12221.4966064171
BFA,2021-01-01 00:00:00.000,893.077155776863
BDI,2021-01-01 00:00:00.000,221.477676223363
CPV,2021-01-01 00:00:00.000,3293.23305430614
KHM,2021-01-01 00:00:00.000,1625.23501955454
CMR,2021-01-01 00:00:00.000,1666.93273443122
CAN,2021-01-01 00:00:00.000,51987.9390529728
CAF,2021-01-01 00:00:00.000,461.137490166508
TCD,2021-01-01 00:00:00.000,685.690284124456
CHL,2021-01-01 00:00:00.000,16265.0959767147
CHN,2021-01-01 00:00:00.000,12556.3331200058
COL,2021-01-01 00:00:00.000,6104.1367093039
COM,2021-01-01 00:00:00.000,1577.47102705052
COD,2021-01-01 00:00:00.000,577.209215199828
COG,2021-01-01 00:00:00.000,2290.38289133244
CRI,2021-01-01 00:00:00.000,12472.4437294954
CIV,2021-01-01 00:00:00.000,2549.04129724734
HRV,2021-01-01 00:00:00.000,17685.3252834553
CUB,2021-01-01 00:00:00.000,
CYP,2021-01-01 00:00:00.000,31551.81640625
CZE,2021-01-01 00:00:00.000,26821.2452279995
DNK,2021-01-01 00:00:00.000,68007.7566732954
DJI,2021-01-01 00:00:00.000,3150.43672926335
DMA,2021-01-01 00:00:00.000,7653.17187042868
DOM,2021-01-01 00:00:00.000,8476.75215730978
ECU,2021-01-01 00:00:00.000,5965.13287054416
EGY,2021-01-01 00:00:00.000,3698.83498105861
SLV,2021-01-01 00:00:00.000,4551.18466141298
GNQ,2021-01-01 00:00:00.000,7506.66752306086
ERI,2021-01-01 00:00:00.000,
EST,2021-01-01 00:00:00.000,27943.701219882
SWZ,2021-01-01 00:00:00.000,3978.4035281759
ETH,2021-01-01 00:00:00.000,925.077428048534
FJI,2021-01-01 00:00:00.000,4646.6127232145
FIN,2021-01-01 00:00:00.000,53654.7502964259
FRA,2021-01-01 00:00:00.000,43658.9789781222
GAB,2021-01-01 00:00:00.000,8635.32569443437
GMB,2021-01-01 00:00:00.000,772.152395143237
GEO,2021-01-01 00:00:00.000,5023.27437961979
DEU,2021-01-01 00:00:00.000,51203.5544731043
GHA,2021-01-01 00:00:00.000,2363.29929621422
GRC,2021-01-01 00:00:00.000,20192.5963039061
GRD,2021-01-01 00:00:00.000,9010.57224466261
GTM,2021-01-01 00:00:00.000,5025.5422907779
GIN,2021-01-01 00:00:00.000,1189.17599946631
GNB,2021-01-01 00:00:00.000,795.118569260485
GUY,2021-01-01 00:00:00.000,9998.54431136155
HTI,2021-01-01 00:00:00.000,1829.59304417211
HND,2021-01-01 00:00:00.000,2771.71746050946
HUN,2021-01-01 00:00:00.000,18728.1218948689
ISL,2021-01-01 00:00:00.000,68727.636664709
IND,2021-01-01 00:00:00.000,2256.59040870506
IDN,2021-01-01 00:00:00.000,4332.70928089396
IRN,2021-01-01 00:00:00.000,4091.20918670534
IRQ,2021-01-01 00:00:00.000,4775.3774539013
IRL,2021-01-01 00:00:00.000,100172.079253421
ISR,2021-01-01 00:00:00.000,52170.7118623335
ITA,2021-01-01 00:00:00.000,35657.4975631691
JAM,2021-01-01 00:00:00.000,5183.58130458676
JPN,2021-01-01 00:00:00.000,39312.6603730693
JOR,2021-01-01 00:00:00.000,4103.25896599583
KAZ,2021-01-01 00:00:00.000,10373.7897924367
KEN,2021-01-01 00:00:00.000,2081.79985458438
KIR,2021-01-01 00:00:00.000,1606.46251377314
PRK,2021-01-01 00:00:00.000,
KOR,2021-01-01 00:00:00.000,34997.7816427848
KWT,2021-01-01 00:00:00.000,
KGZ,2021-01-01 00:00:00.000,1276.7003650159
LAO,2021-01-01 00:00:00.000,2535.6234315211
LVA,2021-01-01 00:00:00.000,21148.1629405415
LBN,2021-01-01 00:00:00.000,4136.14634699332
LSO,2021-01-01 00:00:00.000,1094.09818489303
LBR,2021-01-01 00:00:00.000,675.66318584916
LBY,2021-01-01 00:00:00.000,6357.19555043805
LIE,2021-01-01 00:00:00.000,
LTU,2021-01-01 00:00:00.000,23723.3402510345
LUX,2021-01-01 00:00:00.000,133590.146975586
MDG,2021-01-01 00:00:00.000,500.511031950657
MWI,2021-01-01 00:00:00.000,634.835660105302
MYS,2021-01-01 00:00:00.000,11109.2618387745
MDV,2021-01-01 00:00:00.000,10366.2933584066
MLI,2021-01-01 00:00:00.000,873.794862375503
MLT,2021-01-01 00:00:00.000,33486.671983855
MHL,2021-01-01 00:00:00.000,6172.14506539834
MRT,2021-01-01 00:00:00.000,2166.04679858214
MUS,2021-01-01 00:00:00.000,9106.23720230699
MEX,2021-01-01 00:00:00.000,10045.6805004963
FSM,2021-01-01 00:00:00.000,3571.33676887856
MDA,2021-01-01 00:00:00.000,5230.66173289497
MCO,2021-01-01 00:00:00.000,234315.460503547
MNG,2021-01-01 00:00:00.000,4566.14015433014
MNE,2021-01-01 00:00:00.000,9465.70399879557
MAR,2021-01-01 00:00:00.000,3795.38012695313
MOZ,2021-01-01 00:00:00.000,491.839112773674
MMR,2021-01-01 00:00:00.000,1209.92694225482
NAM,2021-01-01 00:00:00.000,4865.55776470864
NRU,2021-01-01 00:00:00.000,10648.1413901852
NPL,2021-01-01 00:00:00.000,1208.21853383767
NLD,2021-01-01 00:00:00.000,57767.8788108173
NZL,2021-01-01 00:00:00.000,48781.0266328884
NIC,2021-01-01 00:00:00.000,2045.53540189014
NER,2021-01-01 00:00:00.000,590.629454795899
NGA,2021-01-01 00:00:00.000,2065.74906750923
MKD,2021-01-01 00:00:00.000,6694.64112581709
NOR,2021-01-01 00:00:00.000,89154.2760934922
OMN,2021-01-01 00:00:00.000,19509.4664633867
PAK,2021-01-01 00:00:00.000,1505.01019279429
PLW,2021-01-01 00:00:00.000,12083.8881491345
PAN,2021-01-01 00:00:00.000,14617.6044816372
PNG,2021-01-01 00:00:00.000,2672.94579035518
PRY,2021-01-01 00:00:00.000,5891.49996504641
PER,2021-01-01 00:00:00.000,6621.57433601881
PHL,2021-01-01 00:00:00.000,3460.53096344408
POL,2021-01-01 00:00:00.000,17999.9099495446
PRT,2021-01-01 00:00:00.000,24567.5092651
QAT,2021-01-01 00:00:00.000,66838.357433014
ROU,2021-01-01 00:00:00.000,14858.2294290445
RUS,2021-01-01 00:00:00.000,12194.77734375
RWA,2021-01-01 00:00:00.000,822.3479885942
WSM,2021-01-01 00:00:00.000,3857.31846401804
SMR,2021-01-01 00:00:00.000,
STP,2021-01-01 00:00:00.000,2360.54355385897
SAU,2021-01-01 00:00:00.000,23185.8707917797
SEN,2021-01-01 00:00:00.000,1636.89320864296
SRB,2021-01-01 00:00:00.000,9230.17831602601
SYC,2021-01-01 00:00:00.000,14653.3093943039
SLE,2021-01-01 00:00:00.000,480.039211301066
SGP,2021-01-01 00:00:00.000,72794.0030226738
SVK,2021-01-01 00:00:00.000,21391.9253336042
SVN,2021-01-01 00:00:00.000,29291.4006234431
SLB,2021-01-01 00:00:00.000,2304.84456746354
SOM,2021-01-01 00:00:00.000,446.981559635259
ZAF,2021-01-01 00:00:00.000,7055.04477598783
SSD,2021-01-01 00:00:00.000,
ESP,2021-01-01 00:00:00.000,30103.513733191
LKA,2021-01-01 00:00:00.000,4013.68765683604
KNA,2021-01-01 00:00:00.000,18082.6101907478
LCA,2021-01-01 00:00:00.000,9414.22623085983
VCT,2021-01-01 00:00:00.000,8666.38704104884
SDN,2021-01-01 00:00:00.000,751.821350097656
SUR,2021-01-01 00:00:00.000,4869.13422621242
